id,date,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
USA,4/25/20,5857147,944211,100372,55988,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,4/26/20,6029167,971066,106988,57322,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,4/27/20,6252538,994253,111424,58787,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,4/28/20,6518278,1018907,115936,61028,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,4/29/20,6811875,1046722,120720,63555,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,4/30/20,7129147,1076203,153947,65971,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/1/20,7461891,1110443,164015,67848,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/2/20,7727913,1138215,175382,69535,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/3/20,7943861,1162681,180152,70638,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/4/20,8192397,1186063,187180,71956,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/5/20,8506133,1210541,189791,74255,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/6/20,8859801,1235639,189910,76599,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/7/20,9219958,1263365,195036,78523,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/8/20,9617563,1290121,198993,80275,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/9/20,9950282,1315078,212534,81817,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/10/20,10198341,1333956,216169,82717,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/11/20,10515099,1353366,232733,83719,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/12/20,10928136,1376091,230287,85333,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/13/20,11369498,1397050,243430,87082,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/14/20,11816295,1424212,246414,88856,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/15/20,12260085,1449467,250747,90520,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/16/20,12621732,1473497,268376,91792,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/17/20,12928097,1491804,272265,92547,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/18/20,13277391,1513789,283178,93714,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/19/20,13701445,1534835,289392,95240,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/20/20,14157199,1557967,294312,96758,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/21/20,14616338,1583760,298418,97969,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/22/20,15104088,1607071,350135,99214,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/23/20,15491658,1628134,361239,100348,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/24/20,15837121,1648146,366736,100964,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/25/20,16172129,1666542,379157,101521,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/26/20,16629510,1685931,384902,102185,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/27/20,17176213,1704448,391508,103693,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/28/20,17706865,1727316,399991,104876,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/29/20,18245109,1751532,406446,106031,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/30/20,18699560,1775411,416461,106985,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,5/31/20,19076566,1794444,444758,107674,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/1/20,19515874,1811364,458231,108451,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/2/20,20036075,1832750,463868,109500,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/3/20,20621313,1852783,479258,110494,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/4/20,21241999,1874133,485002,111499,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/5/20,21819393,1899531,491706,112405,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/6/20,22290329,1920893,500849,113102,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/7/20,22700793,1938579,506367,113543,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/8/20,23152798,1956121,518522,114040,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/9/20,23710636,1974436,524855,114970,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/10/20,24336997,1995392,533504,115869,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/11/20,24950282,2018432,540292,116723,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/12/20,25568583,2043341,547386,117543,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/13/20,26102672,2068537,556606,118316,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/14/20,26520858,2087608,561816,118629,0,0,0,326687501,3,3,2,4,1,2,2,3,2,3,1,72.69,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/15/20,27028601,2107106,576334,119012,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/16/20,27696588,2130753,583503,119833,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/17/20,28397529,2157124,592191,120564,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/18/20,29102662,2185059,599115,121272,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/19/20,29809393,2216056,606715,121933,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/20/20,30394459,2247987,617460,122540,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/21/20,30822767,2274003,622133,122833,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/22/20,31372551,2304675,640198,123217,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/23/20,32068531,2340836,647548,124059,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/24/20,32825158,2375209,656161,124814,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/25/20,33596501,2415570,663562,125360,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/26/20,34404507,2460898,670809,125981,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/27/20,35103091,2502411,679308,126483,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/28/20,35676955,2542727,685164,126761,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/29/20,36337731,2582721,705203,127139,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,6/30/20,37182729,2628753,720631,127787,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/1/20,38057428,2680294,729994,128479,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/2/20,38905070,2735926,781970,129199,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/3/20,39691736,2787598,790404,129858,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/4/20,40310967,2833232,894325,130127,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/5/20,40837732,2882830,906763,130416,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/6/20,41548154,2927021,924148,130777,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/7/20,42429612,2987639,936476,131984,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/8/20,43393799,3047438,953462,132847,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/9/20,44384137,3109997,969111,133845,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/10/20,45378528,3177856,983185,134666,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/11/20,46208827,3237911,995576,135359,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/12/20,46899893,3297011,1006326,135820,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/13/20,47754089,3355793,1031939,136188,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/14/20,48732122,3423156,1049098,137108,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/15/20,49746936,3490765,1075882,138080,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/16/20,50758789,3567937,1090645,139030,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/17/20,51792462,3639586,1107204,139963,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/18/20,52686899,3702091,1122720,140825,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/19/20,53402891,3762878,1131121,141278,0,0,0,326687501,3,2,2,4,1,2,2,3,2,3,1,68.98,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/20/20,54290895,3824330,1160087,141802,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/21/20,55296560,3888437,1182018,142903,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/22/20,56386861,3960276,1210849,144123,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/23/20,57443279,4028867,1233269,145215,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/24/20,58493596,4102027,1261624,146345,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/25/20,59364681,4167452,1279414,147233,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/26/20,60034286,4222488,1297863,147716,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/27/20,60810542,4278460,1325804,148833,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/28/20,61741207,4344232,1355363,150204,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/29/20,62753001,4415991,1389425,151635,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/30/20,63778773,4483552,1414155,152851,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,7/31/20,64750970,4550214,1438160,154093,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/1/20,65532075,4607983,1461885,155202,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/2/20,66151464,4654133,1468689,155613,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/3/20,66903845,4698705,1513446,156152,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/4/20,67754574,4755862,1528979,157526,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/5/20,68685362,4810377,1577851,158902,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/6/20,69645366,4869668,1598624,160150,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
USA,8/7/20,70630856,4927811,1623870,161387,0,0,0,326687501,3,2,2,4,1,1,2,3,2,3,1,67.13,USA,US,840,USN,1,United States,,,38,-97,,United States,US
